Title,Cast,Director,Headline,Runtime (Min),Genres,Production Company,Release Date,Category,Name,Winner
Pandorum,Ben Foster|Dennis Quaid|Cam Gigandet|Antje Traue|Cung Le,Christian Alvart,Don't fear the end of the world. Fear what happens next.,108,Action|Horror|Mystery|Science Fiction|Thriller,Impact Pictures|Constantin Film Produktion,9/8/09,,,
Foodfight!,Charlie Sheen|Wayne Brady|Hilary Duff|Eva Longoria|Christopher Lloyd,Lawrence Kasanoff,When good food... goes bad!,87,Animation|Action|Comedy|Family,Threshold Entertainment|Lions Gate Family Entertainment,6/15/12,,,
Unknown,Liam Neeson|Diane Kruger|January Jones|Aidan Quinn|Bruno Ganz,Jaume Collet-Serra,Take Back Your Life,113,Action|Mystery|Thriller,Studio Babelsberg|StudioCanal|Dark Castle Entertainment|TF1 Films Production|Canal+,2/16/11,,,
Escape Plan,Sylvester Stallone|Arnold Schwarzenegger|Jim Caviezel|Vinnie Jones|50 Cent,Mikael HÃ¥fstrÃ¶m,No one breaks out alone.,115,Action|Thriller,Summit Entertainment|Atmosphere Entertainment MM|Emmett/Furla Films|Mark Canton Productions|Envision Entertainment,10/9/13,,,
Never Let Me Go,Carey Mulligan|Andrew Garfield|Keira Knightley|Domhnall Gleeson|Andrea Riseborough,Mark Romanek,The students have everything they need. Except time,104,Drama|Romance|Science Fiction,Fox Searchlight Pictures|DNA Films|Film4,9/15/10,,,
The Zero Theorem,Christoph Waltz|David Thewlis|MÃ©lanie Thierry|Lucas Hedges|Matt Damon,Terry Gilliam,Nothing is Everything,107,Drama|Fantasy|Science Fiction,Le Pacte|Zanuck Independent|Voltage Pictures|MediaPro Pictures|Zephyr Films,1/2/14,,,
Ocean's Twelve,George Clooney|Brad Pitt|Catherine Zeta-Jones|Julia Roberts|Andy GarcÃ­a,Steven Soderbergh,Twelve is the new eleven.,125,Thriller|Crime,Village Roadshow Pictures|Section Eight|Jerry Weintraub Productions|Warner Bros.|WV Films III,12/9/04,,,
Premium Rush,Joseph Gordon-Levitt|Michael Shannon|Dania Ramirez|Jamie Chung|WolÃ© Parks,David Koepp,Ride Like Hell,91,Crime|Action|Thriller,Pariah Entertainment Group,8/24/12,,,
THX 1138,Robert Duvall|Donald Pleasence|Don Pedro Colley|Maggie McOmie|Ian Wolfe,George Lucas,Visit the future where love is the ultimate crime.,86,Drama|Mystery|Science Fiction|Thriller,American Zoetrope|Warner Bros.,3/11/71,,,
Rent,Anthony Rapp|Adam Pascal|Rosario Dawson|Jesse L. Martin|Wilson Jermaine Heredia,Chris Columbus,No day but today.,135,Comedy|Drama|Music|Romance,Columbia Pictures|1492 Pictures|Revolution Studios,11/23/05,,,
Killer Joe,Matthew McConaughey|Emile Hirsch|Thomas Haden Church|Gina Gershon|Juno Temple,William Friedkin,A Totally Deep-Fried Texas Redneck Trailer Park Murder Story.,102,Drama|Thriller,Voltage pictures|Worldview Entertainment|ANA Media|Picture Perfect (I),9/10/11,,,
Kidulthood,Aml Ameen|Red Madrell|Noel Clarke|Adam Deacon|Jaime Winstone,Menhaj Huda,Before adulthood comes...,89,Drama,Cipher Films|Stealth Films Limited|TMC Films,3/3/06,,,
Super 8,Joel Courtney|Elle Fanning|Riley Griffiths|Kyle Chandler|Ryan Lee,J.J. Abrams,It Arrives.,112,Thriller|Science Fiction|Mystery,Paramount Pictures|Amblin Entertainment|Bad Robot|K/O Camera Toys,6/8/11,,,
The Bounty Hunter,Gerard Butler|Jennifer Aniston|Gio Perez|Siobhan Fallon|Joel Garland,Andy Tennant,"It's a Job. It Isn't Personal. Well, Maybe a Little...",110,Action,Columbia Pictures|Original Film|Relativity Media|Madhouse Entertainment,3/16/10,,,
State of Play,Russell Crowe|Ben Affleck|Rachel McAdams|Robin Wright|Jason Bateman,Kevin Macdonald,Find The Truth,127,Action,Universal Pictures|StudioCanal|Andell Entertainment|Relativity Media|Working Title Films,4/17/09,,,
Bellflower,Evan Glodell|Jessie Wiseman|Tyler Dawson|Rebekah Brandes|Vincent Grashaw,Evan Glodell,A love story with apocalyptic stakes.,106,Action|Drama|Romance,Coatwolf Productions,4/16/11,,,
Hellboy,Ron Perlman|Selma Blair|Rupert Evans|John Hurt|Jeffrey Tambor,Guillermo del Toro,From the Dark Side to Our Side.,122,Fantasy|Action|Science Fiction,Revolution Studios|Dark Horse Entertainment|Lawrence Gordon Productions|Starlite Films,4/2/04,,,
Attack the Block,Nick Frost|Jodie Whittaker|John Boyega|Luke Treadaway|Flaminia Cinque,Joe Cornish,Inner City vs. Outer Space,88,Action|Comedy|Science Fiction,UK Film Council|Studio Canal|Film4,5/12/11,,,
Water for Elephants,Robert Pattinson|Reese Witherspoon|Christoph Waltz|Tatum Etheridge|Hal Holbrook,Francis Lawrence,Life is the most spectacular show on earth.,120,Drama|Romance,Ingenious Media|Dune Entertainment|Fox 2000 Pictures|Flashpoint Entertainment|Big Screen Productions,3/15/11,,,
In Time,Justin Timberlake|Amanda Seyfried|Cillian Murphy|Olivia Wilde|Alex Pettyfer,Andrew Niccol,Time Is Power,109,Action|Thriller|Science Fiction,Regency Enterprises|Strike Entertainment|New Regency Pictures,10/27/11,,,
Dolphin Tale,Morgan Freeman|Ashley Judd|Harry Connick Jr.|Nathan Gamble|Kris Kristofferson,Charles Martin Smith,Inspired by the amazing true story of Winter.,113,Drama|Family,Alcon Entertainment|Arc Productions,9/23/11,,,
The November Man,Pierce Brosnan|Luke Bracey|Olga Kurylenko|Bill Smitrovich|Amila Terzimehic,Roger Donaldson,A Spy is Never Out of the Game,108,Crime|Action|Thriller,Irish Dreamtime|Relativity Media|SPD Films,8/27/14,,,
Dark Shadows,Johnny Depp|Michelle Pfeiffer|Helena Bonham Carter|Jackie Earle Haley|Jonny Lee Miller,Tim Burton,Every Family Has Its Demons,113,Comedy|Fantasy,Village Roadshow Pictures|Infinitum Nihil|GK Films|Warner Bros.|Tim Burton Productions,5/8/12,,,
Vertical Limit,Chris O'Donnell|Robin Tunney|Bill Paxton|Scott Glenn|Izabella Scorupco,Martin Campbell,The Mountain Will Decide.,124,Action|Adventure|Thriller,Columbia Pictures Corporation|Global Entertainment Productions GmbH & Company Medien KG,12/8/00,,,
The Terminator,Arnold Schwarzenegger|Michael Biehn|Linda Hamilton|Paul Winfield|Lance Henriksen,James Cameron,Your future is in his hands.,108,Action|Thriller|Science Fiction,Orion Pictures|Pacific Western|Hemdale Film|Cinema 84|Euro Film Funding,10/26/84,,,
Harry Potter and the Deathly Hallows: Part 1,Daniel Radcliffe|Emma Watson|Rupert Grint|Ralph Fiennes|Helena Bonham Carter,David Yates,One Wayâ€¦ One Fateâ€¦ One Hero.,146,Adventure|Fantasy|Family,Warner Bros.|Heyday Films,10/17/10,,,
Katy Perry: Part of Me,Katy Perry|Russell Brand|Shannon Woodward|Rachael Markarian|Mia Moretti,Dan Cutforth|Jane Lipsitz,Be yourself and you can be anything,93,Documentary|Music,Paramount Pictures|Imagine Entertainment|MTV Films|Insurge Pictures,6/28/12,,,
An Unfinished Life,Robert Redford|Jennifer Lopez|Morgan Freeman|Becca Gardner|Josh Lucas,Lasse HallstrÃ¶m,Every secret takes on a life of its own.,108,Drama,Miramax Films|Revolution Studios|Persistent Entertainment|Initial Entertainment Group (IEG)|The Ladd Company,9/9/05,,,
The Internship,Owen Wilson|Vince Vaughn|Tiya Sircar|Rose Byrne|Josh Gad,Shawn Levy,Hiring them was a brilliant mistake.,119,Comedy,Twentieth Century Fox Film Corporation|Regency Enterprises|21 Laps Entertainment|Wild West Picture Show Productions|TSG Entertainment,6/7/13,,,
Romeo + Juliet,Leonardo DiCaprio|Claire Danes|John Leguizamo|Harold Perrineau|Pete Postlethwaite,Baz Luhrmann,My only love sprung from my only hate.,120,Drama|Romance,Bazmark Films|Twentieth Century Fox Film Corporation,10/31/96,,,
Deadfall,Eric Bana|Olivia Wilde|Charlie Hunnam|Patrick Kerton|Kris Kristofferson,Stefan Ruzowitzky,Twisty thriller... a wild ride.,95,Crime|Drama|Thriller,StudioCanal|Mutual Film Company|2929 Productions|Magnolia Pictures|Madhouse Entertainment,11/8/12,,,
Weekend,Tom Cullen|Chris New|Jonathan Race|Laura Freeman|Loreto Murray,Andrew Haigh,A (sort of) love story between two guys over a cold weekend in October.,96,Drama|Romance,EM Media|The Bureau|Glendale Picture Company|Synchronicity Films,9/22/11,,,
Dirty Harry,Clint Eastwood|Harry Guardino|Reni Santoni|John Vernon|Andrew Robinson,Don Siegel,Detective Harry Callahan. He doesn't break murder cases. He smashes them.,102,Action|Crime|Thriller,Warner Bros.|Malpaso Company,12/22/71,,,
Date Night,Steve Carell|Tina Fey|Mark Wahlberg|Taraji P. Henson|Jimmi Simpson,Shawn Levy,One ordinary couple. One little white lie.,97,Comedy,Twentieth Century Fox Film Corporation|Dune Entertainment|21 Laps Entertainment,4/8/10,,,
Akeelah and the Bee,Keke Palmer|Laurence Fishburne|Angela Bassett|Curtis Armstrong|J.R. Villarreal,Doug Atchison,Changing the world... one word at a time.,112,Drama,Lions Gate Films|2929 Productions|Out of the Blue... Entertainment|Starbucks Entertainment|Cinema Gypsy Productions,4/28/06,,,
Project Almanac,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Dean Israelite,Today is better the second time around,106,Science Fiction|Thriller,Paramount Pictures|MTV Films|Platinum Dunes|Insurge Pictures,1/30/15,,,
End of Days,Arnold Schwarzenegger|Gabriel Byrne|Kevin Pollak|Robin Tunney|CCH Pounder,Peter Hyams,Prepare for the end.,121,Action|Fantasy|Horror|Mystery,Beacon Communications,11/23/99,,,
The Grudge 3,Johanna Braddy|Gil McKinney|Emi Ikehata|Jadie-Rose Hobson|Beau Mirchoff,Toby Wilkins,You can't escape the curse.,90,Horror|Thriller,Ghost House Pictures|Ozla Pictures|Stage 6 Films,5/12/09,,,
Savages,Blake Lively|Taylor Kitsch|Aaron Taylor-Johnson|Benicio del Toro|Salma Hayek,Oliver Stone,Young Beautiful Deadly.,131,Crime|Drama|Thriller,Ixtlan|Relativity Media|Onda Entertainment,7/6/12,,,
Calendar Girls,Helen Mirren|Julie Walters|John Alderton|Linda Bassett|Annette Crosbie,Nigel Cole,Some ladies will do anything for a good cause.,108,Comedy,Harbour Pictures|Touchstone Pictures,9/2/03,,,
Remember the Titans,Denzel Washington|Will Patton|Ryan Hurst|Wood Harris|Hayden Panettiere,Boaz Yakin,"Before they could win, they had to become one.",113,Drama,Walt Disney Pictures|Jerry Bruckheimer Films|Technical Black|Run It Up Productions Inc.,9/29/00,,,
Sherlock Holmes: A Game of Shadows,Robert Downey Jr.|Jude Law|Jared Harris|Noomi Rapace|Kelly Reilly,Guy Ritchie,The Game is Afoot.,129,Adventure|Action|Crime|Mystery,Village Roadshow Pictures|Silver Pictures|Lin Pictures|Warner Bros.|Wigram Productions,11/22/11,,,
W.,Josh Brolin|Elizabeth Banks|Ellen Burstyn|Ioan Gruffudd|Thandie Newton,Oliver Stone,A life misunderestimated.,131,Drama|History,Ixtlan Productions|Emperor Motion Pictures|Global Entertainment Group,10/17/08,,,
The Island,Ewan McGregor|Scarlett Johansson|Djimon Hounsou|Sean Bean|Steve Buscemi,Michael Bay,Your time will come...,136,Action|Thriller|Science Fiction|Adventure,DreamWorks SKG|Warner Bros.|Parkes/MacDonald Productions,7/20/05,,,
L!fe Happens,Krysten Ritter|Kate Bosworth|Rachel Bilson|Geoff Stults|Justin Kirk,Kat Coiro,A comedy that's a real mother.,100,Comedy,Stardust Pictures|Dot Dot Dot Productions,6/18/11,,,
30 Minutes or Less,Jesse Eisenberg|Danny McBride|Aziz Ansari|Bianca Kajlich|Nick Swardson,Ruben Fleischer,A lot can happen in 30 minutes.,83,Action|Comedy|Adventure,Columbia Pictures,8/11/11,,,
X-Men: First Class,James McAvoy|Michael Fassbender|Jennifer Lawrence|Kevin Bacon|Rose Byrne,Matthew Vaughn,Witness the moment that will change our world.,132,Action|Science Fiction|Adventure,Ingenious Film Partners|Ingenious Media|Twentieth Century Fox Film Corporation|Donners' Company|Dune Entertainment,5/24/11,,,
The Lincoln Lawyer,Matthew McConaughey|Marisa Tomei|Ryan Phillippe|William H. Macy|Josh Lucas,Brad Furman,This Case is a Dangerous Game of Life and Death,119,Crime|Drama|Thriller,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate,3/17/11,,,
Blade II,Wesley Snipes|Kris Kristofferson|Ron Perlman|Leonor Varela|Norman Reedus,Guillermo del Toro,Faster. Sharper. Deadlier.,117,Science Fiction|Horror|Action|Thriller,"New Line Cinema|Marvel Entertainment, LLC|Amen Ra Films|Milk & Honey|Imaginary Forces",3/22/02,,,
Super,Rainn Wilson|Ellen Page|Liv Tyler|Kevin Bacon|Gregg Henry,James Gunn,"Shut up, crime!",96,Comedy|Action|Drama,This Is That Productions|Ambush Entertainment|Crimson Bolt,9/9/10,,,
The Hunger Games: Mockingjay - Part 2,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks,Francis Lawrence,The fire will burn forever.,136,War|Adventure|Science Fiction,Studio Babelsberg|StudioCanal|Lionsgate|Walt Disney Studios Motion Pictures|Color Force,11/18/15,,,
J. Edgar,Leonardo DiCaprio|Armie Hammer|Naomi Watts|Judi Dench|Geoff Pierson,Clint Eastwood,The Most Powerful Man in the World,137,Drama|Crime|History,Imagine Entertainment|Malpaso Productions|Wintergreen Productions,11/9/11,,,
Four Lions,Riz Ahmed|Nigel Lindsay|Kayvan Novak|Adeel Akhtar|Arsher Ali,Chris Morris,We are 4 Lions.,101,Comedy|Crime|Drama,Film4|Drafthouse Films|Warp Films|Wild Bunch Distribution,5/7/10,,,
In a World...,Lake Bell|Fred Melamed|Michaela Watkins|Ken Marino|Demetri Martin,Lake Bell,Speak up and let your voice be heard,93,Comedy,3311 Productions|In A World|Team G|More Films,8/9/13,,,
Life as We Know It,Katherine Heigl|Josh Duhamel|Christina Hendricks|Josh Lucas|Jean Smart,Greg Berlanti,A comedy about taking it one step at a time.,115,Comedy|Romance|Drama,Josephson Entertainment|Gold Circle Films|Village Roadshow Pictures Asia,10/8/10,,,
The Final Destination,Bobby Campo|Shantel VanSanten|Nick Zano|Haley Webb|Krista Allen,David R. Ellis,Rest In Pieces,82,Horror|Mystery,New Line Cinema|Practical Pictures|Parallel Zide,8/26/09,,,
The Peanuts Movie,Noah Schnapp|Bill Melendez|Venus Schultheis|Hadley Belle Miller|Madisyn Shipman,Steve Martino,The story of an underdog. And his dog.,88,Adventure|Animation|Comedy|Family,Blue Sky Studios|Twentieth Century Fox Animation|Feigco Entertainment,11/5/15,,,
Friday the 13th,Derek Mears|Jared Padalecki|Danielle Panabaker|Amanda Righetti|Travis Van Winkle,Marcus Nispel,Welcome to Crystal Lake,97,Horror,New Line Cinema,2/11/09,,,
Crank: High Voltage,Jason Statham|Amy Smart|Dwight Yoakam|Efren Ramirez|Julanne Chidi Hill,Mark Neveldine|Brian Taylor,"Stay Charged, Stay Alive!",96,Action|Thriller|Crime,Lakeshore Entertainment|Lionsgate|Radical Media,4/16/09,,,
Spaceballs,Mel Brooks|Rick Moranis|Bill Pullman|Daphne Zuniga|John Candy,Mel Brooks,May the schwartz be with you,96,Comedy|Science Fiction,Brooksfilms Ltd.|Metro-Goldwyn-Mayer (MGM),6/24/87,,,
Your Sister's Sister,Mark Duplass|Emily Blunt|Rosemarie DeWitt|Mike Birbiglia|Kate Bayley,Lynn Shelton,A comedy about doing the right thing with the wrong person.,90,Drama|Comedy,Ada Films,9/11/11,,,
Babylon A.D.,Vin Diesel|Michelle Yeoh|MÃ©lanie Thierry|Lambert Wilson|Charlotte Rampling,Mathieu Kassovitz,Kill or be Killed.,101,Action|Adventure|Science Fiction|Thriller,StudioCanal|M6 Films|Canal+|CinÃ©CinÃ©ma|Babylon,8/20/08,,,
Abduction,Taylor Lautner|Lily Collins|Alfred Molina|Jason Isaacs|Maria Bello,John Singleton,They stole his life. He's taking it back.,106,Thriller|Action|Mystery,Lions Gate Films|Vertigo Entertainment|Gotham Group|Tailor Made|Mango Farms,9/22/11,,,
She's Out of My League,Alice Eve|Jay Baruchel|Mike Vogel|Krysten Ritter|Debra Jo Rupp,Jim Field Smith,"When she's this hot, You get one shot.",104,Comedy|Romance,DreamWorks SKG|Mosaic,3/11/10,,,
Krampus,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Michael Dougherty,You don't want to be on his list.,98,Horror|Comedy|Fantasy,Universal Pictures|Legendary Pictures,11/26/15,,,
Raise Your Voice,Hilary Duff|Oliver James|David Keith|Johnny Lewis|Rita Wilson,Sean McNamara,Don't Hold Back ...Don't Give Up.,103,Music|Drama|Romance,New Line Cinema|FilmEngine|Brookwell-McNamara Entertainment|ChickFlick Productions,8/10/04,,,
Paranormal Activity 2,Katie Featherston|David Bierend|Brian Boland|Molly Ephraim|Seth Ginsberg,Tod Williams,In 2009 you demanded it. Nothing can prepare you for what's next.,91,Horror|Thriller,Paramount Pictures|Blumhouse Productions|Solana Films,10/20/10,,,
300,Gerard Butler|Lena Headey|Dominic West|David Wenham|Vincent Regan,Zack Snyder,"Spartans, prepare for glory!",117,Action|Adventure|War,Virtual Studios|Legendary Pictures|Hollywood Gang Productions|Atmosphere Entertainment MM|Warner Bros.,3/7/07,,,
Fright Night,Anton Yelchin|Colin Farrell|Toni Collette|Christopher Mintz-Plasse|David Tennant,Craig Gillespie,You can't run from evil when it lives next door.,106,Horror|Comedy,Touchstone Pictures,8/18/11,,,
Man-Thing,Matthew Le Nevez|Rachael Taylor|Jack Thompson|Rawiri Paratene|Steve Bastoni,Brett Leonard,The Nature of Fear,97,Action|Horror|Science Fiction,Lions Gate Films|Artisan Entertainment|Marvel Enterprises,4/21/05,,,
On Her Majesty's Secret Service,George Lazenby|Diana Rigg|Telly Savalas|Gabriele Ferzetti|Ilse Steppat,Peter R. Hunt,Far up! Far out! Far more! James Bond 007 is back!,142,Adventure|Action|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq,12/12/69,,,
Nacho Libre,Jack Black|Ana de la Reguera|HÃ©ctor JimÃ©nez|Darius Rose|MoisÃ©s Arias,Jared Hess,He's not lean. He's not mean. He's nacho average hero.,92,Comedy|Family,Paramount Pictures|Nickelodeon Movies|Black & White Productions,6/16/06,,,
The Boy in the Striped Pyjamas,Vera Farmiga|David Thewlis|Rupert Friend|David Hayman|Asa Butterfield,Mark Herman,"Lines may divide us, but hope will unite us.",94,War|Drama,Miramax Films|BBC Films|Heyday Films,5/7/08,,,
Star Wars: Episode III - Revenge of the Sith,Ewan McGregor|Natalie Portman|Hayden Christensen|Ian McDiarmid|Samuel L. Jackson,George Lucas,The saga is complete.,140,Science Fiction|Adventure|Action,Lucasfilm,5/17/05,,,
Space Chimps,Andy Samberg|Cheryl Hines|Jeff Daniels|Stanley Tucci|Patrick Warburton,Kirk De Micco,"Houston, we have a problem!",81,Animation|Family,Starz Media|Starz Animation|Odyssey Entertainment|Studiopolis|Vanguard Animation,7/17/08,,,
Tracers,Marie Avgeropoulos|Taylor Lautner|Adam Rayner|Rafi Gavron|Sam Medina,Daniel Benmayor,It's not a crime if they can't catch you.,94,Action|Crime|Drama,Temple Hill Entertainment|Senator Film|Freerunning|Melbarken|Saban Films,1/15/15,,,
Tower Heist,Ben Stiller|Eddie Murphy|Casey Affleck|Alan Alda|Matthew Broderick,Brett Ratner,Ordinary guys. An extraordinary robbery.,104,Action|Comedy,Universal Pictures|Image Entertainment|Relativity Media|Rat Entertainment,11/2/11,,,
World's Greatest Dad,Robin Williams|Alexie Gilmore|Daryl Sabara|Geoff Pierson|Henry Simmons,Bobcat Goldthwait,Lance Clayton is about to get everything he deserves.,99,Comedy|Romance,Magnolia Pictures|Jerkschool Productions,8/20/09,,,
Young Adam,Ewan McGregor|Tilda Swinton|Peter Mullan|Emily Mortimer|Jack McElhone,David Mackenzie,Everyone has a past. Everyone has a secret.,93,Drama|Thriller|Crime|Romance,Recorded Picture Company (RPC),9/26/03,,,
Cars 2,Larry the Cable Guy|Owen Wilson|Michael Caine|Emily Mortimer|Eddie Izzard,John Lasseter|Brad Lewis,Ka-ciao!,106,Animation|Family|Adventure|Comedy,Walt Disney Pictures|Pixar Animation Studios,6/11/11,,,
Resident Evil: Extinction,Milla Jovovich|Oded Fehr|Ali Larter|Iain Glen|Mike Epps,Russell Mulcahy,The Extinction Is Coming...,94,Horror|Action|Science Fiction,Impact Pictures|Davis-Films|Constantin Film Produktion|Resident Evil Productions,9/20/07,,,
Fun with Dick and Jane,Jim Carrey|TÃ©a Leoni|Alec Baldwin|Richard Jenkins|Angie Harmon,Dean Parisot,Giving big businesses a run for their money!,90,Comedy,Imagine Entertainment|Columbia Pictures Corporation|JC 23 Entertainment,12/21/05,,,
Gangster Squad,Sean Penn|Ryan Gosling|Emma Stone|Josh Brolin|Nick Nolte,Ruben Fleischer,No Names. No Badges. No Mercy.,113,Crime|Drama|Action|Thriller,Village Roadshow Pictures|Lin Pictures|Warner Bros.|Langley Park Production,1/10/13,,,
Looper,Joseph Gordon-Levitt|Bruce Willis|Emily Blunt|Paul Dano|Noah Segan,Rian Johnson,"Hunted By Your Future, Haunted By Your Past",118,Action|Thriller|Science Fiction,Endgame Entertainment|FilmDistrict|DMG Entertainment|Ram Bergman Productions,9/26/12,,,
